OrderID, ProductID, Quantity, Discount
298,26,4,12.65
1052,78,3,30.41
672,21,4,45.29
1538,49,2,4.1
630,55,5,21.3
264,84,3,22.06
2287,20,2,8.85
329,52,2,23.17
4449,38,3,5.73
4869,49,5,37.48
3567,78,1,3.24
1846,85,4,48.7
541,67,5,26.52
1367,26,4,8.49
1292,25,5,23.11
2134,72,5,4.59
4368,20,4,2.65
2529,74,5,37.79
3703,11,4,39.77
2596,3,3,40.58
4434,16,4,22.11
2271,85,1,30.2
1773,28,2,31.53
1624,37,4,2.68
1942,34,4,7.35
2385,19,4,17.32
2756,88,1,38.73
4321,3,3,3.36
227,50,5,36.45
4864,24,1,8.91
801,17,3,32.42
997,48,3,43.09
4630,63,4,19.16
3459,98,3,28.84
2562,40,3,0.13
1259,7,2,47.45
1696,100,5,4.72
4314,32,1,34.01
2552,52,5,17.4
4381,24,5,16.1
3914,60,1,44.71
738,88,4,24.14
2636,72,5,30.96
912,66,5,1.66
4543,25,2,2.98
1968,48,2,26.61
837,73,4,15.31
4604,48,5,20.92
2326,96,4,20.14
4338,94,2,11.53
3880,15,4,34.45
2679,90,4,2.71
177,17,5,48.47
2466,57,2,18.93
2318,77,2,23.44
148,15,4,5.51
4099,59,1,1.16
3062,71,5,10.54
4648,60,2,8.58
4310,8,3,7.82
4663,35,2,36.87
2187,9,5,12.94
3199,9,3,37.29
2219,24,2,13.58
677,13,4,39.71
620,42,2,44.63
2727,9,2,17.48
1548,18,5,22.47
1733,10,5,26.93
3860,95,5,38.19
3226,74,2,31.69
2782,5,1,7.93
648,29,2,12.08
3704,64,4,6.39
4231,87,2,4.77
2161,99,5,3.68
2805,63,1,23.48
2204,20,1,19.24
3402,54,3,13.31
728,30,1,3.39
4701,18,4,16.04
1278,10,2,39.43
634,56,2,22.37
4405,87,3,35.87
2972,12,5,39.36
1368,13,4,17.2
36,54,4,1.18
2463,69,3,9.72
2276,20,1,29.16
399,41,3,49.76
2663,56,3,15.51
1737,31,4,34.36
154,59,5,18.14
1298,58,2,47.05
433,56,3,26.07
4253,22,5,31.6
4121,64,5,34.51
1329,65,2,43.16
1423,95,5,47.26
2738,77,5,17.5
3097,68,1,11.55
1172,61,3,9.14
920,68,4,46.94
3403,91,3,14.67
2054,24,3,13.2
3649,74,5,25.42
4529,9,2,28.56
378,21,2,40.51
2486,21,3,3.75
2622,66,4,13.91
2576,40,4,5.87
4866,56,3,46.27
4453,7,2,14.8
265,41,3,22.26
3381,45,3,23.63
3193,96,2,39.29
4217,50,2,27.06
1724,40,2,36.05
2335,52,2,26.75
139,42,4,27.91
3878,12,2,9.43
2246,75,3,34.19
660,48,2,23.59
3299,16,1,44.99
4354,58,4,16.06
3204,78,3,16.68
3707,88,1,11.74
3492,32,1,27.48
3812,39,3,29.57
3133,51,2,49.74
2199,94,3,29.52
389,42,2,46.11
3959,60,1,4.85
4502,55,5,15.2
520,16,1,19.01
1969,28,5,13.84
4638,85,2,22.74
3711,97,1,42.16
86,95,2,36.88
1639,17,5,37.74
147,12,3,43.78
269,58,1,45.86
2041,27,5,49.35
4811,38,2,48.34
216,36,4,4.05
3535,47,5,42.64
2217,79,5,18.88
1930,77,3,34.15
1800,79,1,39.99
1858,98,4,3.93
654,12,5,1.26
26,86,2,19.92
3493,88,5,36.22
2689,84,1,6.14
3810,38,1,23.15
1137,73,5,2.83
1875,48,5,20.11
2422,49,2,4.59
2500,23,4,10.64
4168,3,4,6.58
2067,26,3,0.36
2632,92,4,22.81
1235,85,3,28.46
830,29,3,1.72
983,18,1,43.8
4554,96,1,0.61
1307,7,4,19.17
4115,49,3,36.3
2684,20,2,2.08
648,9,5,48.3
2600,78,1,45.35
3096,23,1,43.79
1682,11,3,13.24
2787,87,3,37.88
2492,51,4,11.08
3942,21,5,29.22
128,3,4,11.75
4155,78,1,27.25
4631,95,5,46.9
2291,97,5,48.66
57,69,2,15.54
1999,4,1,14.79
3065,30,5,25.66
4003,13,4,29.3
481,56,3,12.22
4169,29,3,29.46
1079,51,4,17.84
2133,14,3,20.79
608,7,2,38.12
3183,3,3,5.34
1443,69,3,31.32
4159,4,1,3.95
3175,64,1,32.29
1842,8,1,20.79
3016,64,4,27.29
4663,56,2,44.37
1191,81,4,2.06
3857,15,3,41.1
4294,95,3,39.73
3536,36,2,27.51
22,82,4,8.98
3643,33,5,34.37
4847,84,1,42.43
4814,49,2,2.5
3027,33,5,18.34
1173,4,5,27.88
1307,75,5,38.36
655,100,1,35.56
2715,41,4,1.53
3764,57,4,6.21
4688,71,5,1.21
3480,70,5,21.65
1393,6,1,48.23
3858,66,1,8.46
1310,59,3,26.88
2669,1,3,40.7
3890,5,5,32.13
1918,97,2,1.42
1121,34,5,13.23
1019,42,1,37.42
4886,64,5,21.9
163,32,2,12.71
1992,57,2,42.27
2569,100,4,30.1
2467,31,3,4.59
4649,98,5,47.77
1239,74,3,12.07
4708,51,5,6.42
2991,76,4,2.84
4302,29,5,31.51
2477,51,4,23.85
2014,59,3,17.28
2068,83,5,25.42
1013,10,1,22.03
957,84,3,10.58
3355,93,1,1.77
4218,6,2,9.51
2243,18,4,32.35
1150,33,3,17.92
2496,13,3,5.9
2842,36,3,25.82
3681,91,2,15.43
4244,52,2,26.27
3449,16,4,31.5
2416,99,5,32.4
2296,71,2,35
2293,66,5,32.79
2234,27,1,32.72
3335,64,5,34.53
4056,66,1,45.51
1587,84,1,42.13
991,84,2,14.57
418,55,5,39.85
1885,63,4,45.66
3684,49,4,30.04
300,83,1,8.26
2863,61,4,25.61
3218,29,4,43.21
1812,43,4,24.73
3487,27,5,44.9
348,45,1,35.43
4688,61,3,19.45
123,62,1,14.98
624,29,1,14.07
766,92,4,49.11
3359,54,4,33.49
3076,11,1,36.12
2425,85,2,29.08
3159,59,4,7.38
4166,41,2,27.61
2487,82,2,36.56
1688,54,5,47.92
3392,66,2,40.46
1289,67,5,44.97
1396,6,3,42.4
2044,79,4,39.97
4891,71,4,2.3
807,31,1,5.89
4063,84,5,25.68
1385,26,1,24.67
3034,77,5,16.86
4592,5,3,16.53
258,44,1,2.8
1655,49,3,20.69
4094,69,4,42.76
2683,95,5,19.47
4157,35,5,20.59
4589,97,1,23.59
3438,93,4,36.89
1514,28,4,0.02
1013,18,4,23.57
1137,93,1,19.41
4482,5,3,24.33
3783,66,5,26.24
1059,30,4,48.89
2496,68,1,27.26
240,80,4,4.01
4528,40,3,16.2
3252,55,3,2.64
4607,30,3,41.95
1661,48,5,4.18
34,38,2,39.44
727,17,2,4.87
121,44,3,40
3220,40,1,49.67
4092,30,3,44.77
3113,83,3,47.28
4669,25,1,49.81
3529,32,2,8.45
3776,17,5,23.42
2876,9,2,48.09
67,47,5,46.09
3745,6,5,31.58
2528,91,3,21.96
618,60,4,11.72
251,19,4,32.18
4659,21,5,39.21
2229,75,4,13.42
1739,88,4,45.29
132,1,5,25.6
4612,37,4,43.38
3538,73,5,2.9
3982,64,1,42.95
1249,71,5,10.34
2455,49,2,22.02
3416,44,2,8.36
3978,65,3,1.93
1741,66,1,20.38
2385,58,1,23.14
3808,35,3,34.36
4525,24,5,2.37
4397,69,2,32.05
691,3,3,35.3
4751,27,4,21.79
962,53,4,34.39
1194,56,3,33.78
4531,84,3,15.53
4158,78,1,8.51
4750,8,5,2.77
1287,61,5,37.73
4020,89,4,15.68
930,55,5,27.24
37,61,3,24.87
2641,44,3,17.21
1481,43,1,15.08
800,72,3,46.86
3968,13,1,12.46
781,57,4,6.65
3905,62,3,8.78
863,86,1,46.34
232,41,3,47.25
675,24,2,8.01
220,76,5,43.02
4635,29,3,33.75
4255,24,1,47.68
4816,16,4,48.29
4791,94,3,12.11
2904,26,1,38.86
470,19,2,15.03
3770,32,5,1.13
129,37,5,36.91
1314,32,3,12.84
3549,47,4,34.21
1619,45,5,15.93
2113,30,4,38.68
1937,53,5,44.08
4374,55,3,32.71
387,53,1,18.65
1456,62,5,6.28
3208,16,4,38.85
3392,41,2,23.78
27,5,1,8.33
2016,97,4,21
1761,88,1,15.2
4013,48,5,30.1
425,20,5,28.03
2902,43,2,41.78
253,36,1,32.65
2064,34,1,15.02
2642,48,5,21.93
2016,16,1,28.13
4099,16,1,10.51
2524,65,2,3.84
2032,92,2,46.1
3423,68,1,23.79
2864,79,4,13.35
3558,92,2,13.69
2398,1,5,14.63
3853,54,5,40.37
4534,57,3,34.98
4783,2,1,11.26
3714,35,4,31.87
69,20,2,4.43
4754,62,2,19.67
4809,13,5,35.04
1794,29,5,30.39
117,15,1,8.18
781,63,5,41.43
1216,83,2,16.14
4098,91,5,14.48
800,82,2,8.76
1241,52,2,8.02
1578,42,1,8.6
2602,61,1,3.09
4619,55,5,22.36
3393,50,4,48.36
1516,54,4,29.77
2053,83,3,46.93
2614,19,4,6.75
2860,17,5,7.52
4462,51,5,1.42
359,5,1,10.12
724,40,1,1.63
2546,16,3,34.27
3815,26,1,48.54
1519,35,5,33.55
1710,31,1,18.06
2427,25,1,34.13
730,10,3,15.02
2327,8,5,10.22
3216,51,2,30.21
4569,67,4,24.97
3451,96,1,47.24
4556,35,5,41.74
3429,65,4,7.58
1096,52,5,21.96
1464,31,2,6.86
109,94,1,37.2
1725,55,5,28.04
3204,7,3,31.88
1900,42,5,5.45
3101,73,1,34.18
928,10,4,40.9
2324,4,1,45.42
2760,4,3,46.31
3626,22,3,47.82
1838,48,4,26.71
3089,83,4,44.38
3483,13,1,48.37
4590,16,1,34.38
984,10,4,5.9
4746,64,1,49.42
4549,10,3,32.77
1640,75,2,1.36
3941,14,4,23.69
4330,25,2,16.49
3159,97,3,15.22
2344,71,4,19.14
4491,41,3,29.06
3252,49,3,12.42
1642,69,3,29.92
4828,17,2,29
1246,69,3,22.24
1228,36,4,47.18
3587,38,4,3.89
4860,37,5,42.02
2699,74,4,5.97
2238,33,2,48.5
1492,70,5,12.01
1560,86,4,8.16
2997,95,2,11.04
695,17,5,38.45
3505,21,4,26.89
399,61,3,12.04
1556,6,3,43.04
2823,76,5,30.63
2483,72,2,47.03
4587,31,3,30.4
928,86,5,31.62
1176,34,3,25.84
983,96,3,5.45
3263,24,3,37.36
3064,19,4,29.23
1238,10,1,8.37
2376,88,4,29.33
4809,83,3,22.52
845,85,3,0.35
4140,49,4,44.76
1701,49,3,10.61
4830,85,3,9.41
1148,57,3,30.01
1455,62,2,24.99
3021,49,2,30.03
3184,70,5,26.75
3407,7,2,2.15
3227,2,5,38.47
1042,37,1,18.83
2278,93,4,46.18
4243,31,2,38.04
313,93,1,24.39
1245,59,2,17.76
4067,39,5,26.4
950,32,1,5.2
1854,17,5,27.36
3914,37,1,14.03
3693,3,3,0.53
4619,40,2,28.7
1451,16,1,44.45
4951,17,1,43.61
3850,2,2,11.13
550,87,2,11.6
383,98,2,41.29
1305,8,3,47.69
3887,18,4,41.02
334,45,4,13.05
872,46,3,41.14
167,50,3,10.47
252,23,2,37.75
3305,64,5,46.1
1428,1,5,44.61
3915,77,5,22.84
1948,95,3,4.16
1884,39,3,46.76
1317,35,3,30.43
1444,25,5,14.7
2906,97,1,32.88
2261,19,3,5.06
2740,19,4,16.95
525,5,5,20.57
4859,3,1,37.32
3612,23,4,32.77
1881,41,4,4.08
492,87,2,6.05
1938,58,2,42.44
4650,89,1,34.04
2878,31,1,45.86
1967,60,2,40.29
3359,2,3,33.06
1262,73,5,32.25
4022,52,5,1.86
4934,18,5,39.44
3602,75,5,48.38
3802,47,3,13.23
2786,55,5,22.6
4593,55,3,33.72
112,36,2,38.97
1673,63,2,26.51
3422,94,2,27.78
843,95,5,28.5
1291,22,1,41.13
4320,92,4,24.58
1136,45,4,41.5
3803,46,4,9.6
4596,3,5,2.64
300,38,5,9.35
732,15,2,7.17
2381,36,5,43.82
142,39,5,4.59
3344,10,3,21.93
1426,63,4,9.27
234,97,3,0.53
2669,64,5,39.99
970,97,3,11.39
1081,88,2,47.6
2172,34,2,27.87
4125,45,3,22.95
3838,1,5,3.24
2122,26,1,31.69
3667,79,3,15.81
2483,25,1,41.41
3146,2,4,48.51
321,38,5,46.86
3743,72,3,32.45
4654,55,1,43.48
3404,71,2,28.73
2776,96,4,29.61
1479,15,3,17.62
4169,14,1,11.85
1464,75,1,12.66
4298,78,1,47.37
3830,37,5,23.82
3642,8,1,47.35
2061,22,3,38.7
3138,37,1,42.75
3567,16,1,2.38
2301,99,4,30.58
3516,60,3,25.29
1709,88,2,40.84
2938,75,5,47.32
3453,1,3,1.22
4562,53,4,24.67
395,65,4,5.15
1079,28,1,43.53
2244,35,5,26.92
1414,64,3,37.91
4689,37,4,25.67
2041,75,4,46.54
3297,52,2,15.49
1920,33,1,9.42
3829,82,4,23.67
4608,20,1,4.64
1770,43,1,1.79
1521,42,3,31.58
1215,32,4,37.56
2186,48,4,25.69
1061,33,5,36.94
3961,53,5,36.72
3971,3,2,30.46
978,84,5,35.13
993,2,4,47.71
2998,16,5,2.02
3276,65,5,46.81
3926,71,5,32.19
1312,41,5,39.22
1663,47,5,23.01
3308,34,3,17.9
3967,45,3,48.13
4195,49,5,31.97
4417,29,3,49.33
1497,91,3,0.66
147,77,1,3.9
467,84,3,7.22
45,42,2,0.07
496,44,4,24.04
4406,74,5,32.89
3839,40,1,30.01
57,28,2,26.33
322,52,5,42.54
21,36,3,46.59
1614,21,2,34
2350,64,3,38.89
3560,12,2,21.41
4882,60,1,45.38
3413,41,2,33.76
3145,80,5,20.89
2261,42,1,19.99
3720,21,1,13.83
3487,66,2,37.14
145,71,3,3.6
4506,54,2,47.88
3631,9,3,18.59
3714,57,4,32.55
4831,3,4,49.57
2624,37,3,7.37
1612,67,1,27.94
4087,3,4,38.52
2875,74,1,28.72
1256,92,3,46.93
4216,16,1,28.97
3301,15,5,40.89
2792,4,5,42.26
3628,16,3,8.68
2216,76,5,21.85
3568,71,2,8.17
375,2,5,26.17
4095,45,4,2.49
4179,61,4,16.07
4898,98,1,48.55
3744,43,3,25.04
145,25,2,16.28
112,54,5,4.02
1780,94,1,1.16
983,83,2,28.05
4502,89,3,13.91
2379,70,5,26.83
1120,96,4,11.29
1476,18,5,0.69
2592,57,2,9.69
2931,24,4,12.03
776,92,4,4.28
4640,40,1,6.96
4084,30,4,45.98
2139,9,5,41.31
3864,87,3,4.07
2806,48,4,22.47
2306,71,2,37.78
3363,55,1,16.76
192,28,1,19.62
4468,66,3,2.07
2853,31,2,2.51
3563,12,3,22.06
318,34,3,22.13
192,80,2,12.41
3487,97,5,7.93
3633,41,4,18.6
2015,84,3,12.43
1862,53,2,29.08
4341,25,4,45.53
2345,53,2,38.64
2282,13,1,25.32
2136,73,1,2.51
1084,43,3,48.55
2394,75,3,19.16
1778,27,5,23.61
47,98,4,42.35
779,27,5,4.72
2495,47,3,5.21
2145,25,5,36.15
767,42,3,41.23
2158,48,5,10.69
2079,84,4,2.29
458,12,3,2.57
2998,91,2,49.96
588,40,1,1.9
3773,4,1,48.29
239,99,4,44
2663,49,5,9.77
891,7,4,10.72
969,14,1,4.79
4429,77,4,43.85
2727,53,4,1.08
3748,45,2,39.23
3058,69,2,36.79
4602,81,1,14.16
2419,78,1,29.54
3651,97,5,30.43
4418,3,3,45.61
3560,61,2,49.25
3706,7,1,6.59
3631,62,1,22.74
4856,17,5,33.07
3435,28,4,16.72
2298,66,4,49.87
3851,58,1,37.08
1075,86,2,34.74
4923,25,1,33.15
3113,64,2,15.04
594,41,4,24.48
2543,16,5,40.26
3944,12,2,16.04
4310,33,1,27.22
2390,65,3,35.39
1015,25,5,2.73
2768,17,5,29.04
1012,81,3,2.96
302,67,5,5.41
4143,94,4,19.36
2668,98,4,27.26
3618,74,3,5.56
3429,42,2,41.5
3875,65,2,33.12
142,22,3,0.16
3725,60,4,29.64
903,57,2,27.98
94,87,2,16.82
784,94,5,31.99
4184,98,1,12.18
1033,77,1,11.15
1621,17,4,44.33
2493,96,5,23.36
939,17,2,6.04
3655,64,3,21.94
2183,75,3,31.22
1906,55,3,27.92
2814,75,4,48.08
4086,35,3,16.96
561,17,2,45.06
3798,97,3,39.32
3979,7,1,30.08
2720,67,5,36.2
1167,69,5,5.34
2322,79,2,45.34
1051,60,2,7.21
1623,14,3,39.95
4162,18,5,41.92
2697,12,5,24.84
3043,34,3,20.51
2876,46,2,9.99
3399,90,1,14.35
4151,69,4,11.01
843,92,5,15.18
4716,34,5,5.75
1000,21,2,41.49
161,61,4,39.29
3306,43,4,29.99
4179,26,5,6.88
4487,13,5,8.38
161,95,4,8.1
689,71,2,36.29
4799,32,5,6.33
3245,69,2,38.13
1822,34,5,19.96
1516,94,3,5.36
3033,53,3,1.98
96,6,1,42
4896,7,3,7.77
3028,10,5,31.46
4290,63,4,29.25
1838,82,2,28.98
3392,87,4,36.33
4623,9,5,15.38
1626,45,4,40.75
2785,16,1,34.42
3111,100,5,0.99
1265,99,4,40.35
916,18,4,24.14
422,69,4,18.18
1740,32,2,11.87
4861,92,3,21.28
3672,84,3,30.94
944,85,5,10.02
4920,37,1,7.08
3139,64,1,1.62
4592,95,3,17.97
4998,52,3,48.11
4445,23,4,19.55
492,84,1,20.49
4671,6,4,4.33
3134,94,1,48.89
522,86,3,37.35
3114,91,2,44.56
2315,19,4,44.59
4916,37,5,9.1
2806,15,1,22.08
4724,93,4,48.58
4178,88,3,39.42
2922,99,1,30.37
811,90,3,7.96
2506,7,4,20.23
4628,51,2,15.14
3675,75,1,19.23
3192,24,1,0.72
1868,79,2,26.87
1575,91,4,1.83
1050,3,3,5.4
1204,51,1,16.65
2691,10,5,0.15
2787,94,1,28.58
4424,4,4,9.1
2316,80,2,5.49
784,68,1,33.5
4533,11,2,39.1
3330,51,4,48.28
264,67,5,0.15
1370,32,3,4.36
2734,76,4,35.39
1625,71,3,18.66
1936,23,2,47.31
3896,21,1,24.21
743,30,1,21.05
4997,69,1,24.01
1998,38,5,23.68
2098,2,5,6.33
4849,82,5,19.87
571,4,1,17.29
985,10,1,37.34
435,14,3,39.79
2776,9,5,40.29
831,8,3,2.99
567,63,4,9.08
1986,24,3,22.48
4995,89,5,4.44
2100,32,4,4.67
1221,38,1,3.34
1222,6,3,35.05
1034,45,1,18.46
3465,92,2,31.23
3188,77,5,42.43
2231,55,1,12.14
3188,20,2,21.37
3967,93,3,28.63
4368,71,4,10.97
3478,84,1,42.23
3845,91,5,30.7
2210,30,3,0.08
615,87,1,18.09
2642,59,5,30.93
2587,83,2,40.46
3869,91,4,49.59
1932,29,4,20.36
3370,58,4,18.34
568,68,3,6.06
54,45,4,13.44
2497,81,4,19.56
2215,68,2,45.55
2423,34,1,49.09
2182,31,3,46.8
797,51,4,27.86
3878,26,4,9.61
1976,32,2,31.85
4753,24,1,47.76
1212,19,2,43.88
4087,10,5,3.35
1981,43,4,37.83
1142,12,1,35.4
2415,35,2,11.79
953,83,3,21.1
900,30,2,15.35
2780,18,4,42.85
443,66,2,48.33
20,53,3,43.71
204,71,2,35.04
2112,98,3,19.99
4947,29,3,13.21
52,32,2,19.44
3562,47,1,27.76
4126,15,3,34.47
1058,71,3,39.57
1257,29,2,7.88
936,45,3,37.05
4239,70,2,44.87
934,96,4,29.68
1026,58,5,24.23
4264,2,5,19.63
2149,16,4,5.46
3425,68,3,45.14
795,74,2,1.96
386,86,3,26.55
4158,67,3,27.41
4080,66,5,17.55
1478,86,5,7.98
2338,28,2,4.49
1893,32,1,44.93
1302,16,4,20.2
3463,46,2,46.43
4587,63,5,16
2812,40,4,41.28
4680,77,1,19.81
2190,48,1,0.23
2411,11,4,9.5
4708,80,4,48.9
2540,8,5,32.61
3084,23,5,10.25
2069,30,3,46.46
1215,85,5,33.63
1885,45,1,9.35
4455,3,5,25.68
4348,60,5,44.37
2303,63,4,20.29
4801,29,1,29.96
4466,7,2,4.88
3333,94,2,27.71
2374,41,1,4.93
3185,76,4,24.85
3647,81,3,35.61
2911,7,5,23.62
2194,96,5,13.17
1430,78,1,37.16
235,69,1,16.86
3857,68,5,13.84
3432,82,2,5
66,100,3,9.84
1616,55,1,17.46
2702,39,5,9.36
1204,44,2,18.47
2265,39,5,3.49
967,35,5,11.92
3089,38,1,37.4
3927,81,2,10.07
4397,29,1,23.74
615,87,4,49.28
2956,53,1,12.8
288,95,5,0.09
4268,20,1,19.41
743,51,4,41.48
609,50,4,44.14
806,72,2,33.48
3309,80,2,11.42
1916,34,4,20.21
4633,5,3,32.06
3201,12,3,26.9
2693,63,2,17.72
4552,15,4,3.02
4214,83,3,24.44
3548,39,3,30.37
2618,27,3,48.53
545,21,3,2.23
4141,36,4,16.81
1510,40,4,0.94
2116,67,2,37.83
602,98,5,25.18
1605,27,5,2.72
22,85,1,27.92
383,4,4,33.21
966,59,4,43.83
1646,90,2,32.42
3305,41,1,18.22
4393,65,2,6.33
513,55,4,44.69
1685,35,5,5.83
4240,20,5,25.05
3069,9,3,9.18
3735,64,1,26.54
2773,6,4,35.22
3433,92,1,22.34
3448,79,2,39.36
552,50,3,26.52
4112,65,5,44.57
3665,51,3,38.8
4343,59,1,14.03
1196,74,1,3.12
4754,7,4,29.84
2716,8,4,9.87
3409,64,4,27
137,54,4,15.97
585,88,5,38.6
242,93,5,39.64
3691,22,2,25.9
3542,61,1,18.43
2688,64,5,39.72
1470,76,2,23.79
4719,94,4,19.51
1274,45,1,3.48
12,92,3,5.2
3867,31,5,17.33
3413,1,5,0.06
2874,72,3,8.34
879,100,2,25.16
3724,5,4,35.15
943,77,4,24.9
2476,76,4,41.4
1354,34,3,22.9
4324,15,2,28.87
3273,15,5,28.67
97,38,3,35.7
4632,46,4,14.69
3470,97,1,49.35
1252,98,3,21.07
2028,87,3,25.47
2276,90,4,39.68
3694,78,4,10.09
2752,38,2,37.96
4668,83,4,24.24
3029,15,5,5.89
2826,27,3,33.15
3809,42,4,46.83
3557,43,4,37.31
4347,69,5,21.91
1363,27,1,28.55
747,83,2,20.51
3016,58,4,49.41
2208,42,5,38.25
3905,80,5,4.83
2500,73,2,36.63
1828,41,4,17.05
2683,92,1,24.86
2829,64,1,48.96
1556,65,1,47.39
2513,8,5,23.49
1432,9,3,41.85
3058,33,1,49.98
3469,7,4,40.06
1832,79,3,10.02
1783,65,1,27.14
2477,72,2,34.29
4027,16,1,9.27
2367,64,4,22.46
2842,13,4,37.87
3337,27,5,25.05
767,14,4,41.78
2998,15,3,4.62
688,19,3,5.88
3959,14,5,46.61
4708,41,4,40.05
4451,54,2,8.74
170,14,2,25.2
124,48,4,42.21
3227,37,2,43.59
4834,36,5,2.49
1222,33,3,14.26
2472,9,3,17.95
1030,13,4,1.41
1093,89,3,10.85
4774,83,1,46.09
3740,69,3,35.75
2854,72,1,4.35
4550,99,1,17.91
2991,71,5,20.57
4243,17,5,10.36
2875,10,3,44.52
1240,41,1,21.37
4303,23,2,26.36
1631,49,3,14.22
4052,56,3,7.81
4132,40,3,26.65
2692,7,3,30.01
723,19,5,14.76
4595,67,1,48.98
2316,10,5,37.57
3254,62,5,11.73
1014,32,3,48.32
4965,33,2,29.1
1723,46,5,16.76
78,35,2,30.71
900,41,4,17.24
1112,20,4,12.42
933,57,2,5.64
4275,44,4,32.87
1059,13,4,17.34
4348,62,4,14.65
4698,62,3,3.75
2386,96,5,23.32
2789,92,4,37.78
3529,70,1,10.27
3977,24,5,34.88
3943,63,1,12.21
2739,84,2,20.34
3303,57,5,10.8
1576,81,2,1.11
556,47,2,0.41
229,38,5,4.74
4812,32,2,44.55
1591,52,1,21.45
1297,22,4,14.39
376,68,1,29.49
3865,5,5,5.18
2848,29,2,18.34
3621,64,3,23.39
1691,65,2,10.7
4432,7,1,45.42
682,11,3,42.88
3352,60,2,15.74
4037,34,3,16.61
4301,83,4,48.17
381,16,5,44.23
2809,18,4,15.94
4089,67,3,49.39
2457,73,5,30.5
4320,9,5,9.19
4759,12,4,4.78
70,57,4,3.19
2305,10,4,6.86
379,23,4,39.84
3307,98,2,48.89
4871,58,3,23.03
4152,4,2,24.43
3399,28,5,16.34
1649,30,1,33.39
949,96,2,10.27
3946,67,4,34.97
273,81,2,27.61
4480,63,2,45.06
718,21,5,17.5
2640,44,1,13.55
3368,34,2,35.78
1831,57,3,38.92
2481,97,2,8.92
1469,50,5,30.18
2465,80,2,34.96
756,77,4,21.38
488,72,1,18.54
1491,60,4,44.83
2853,48,1,14.64
3021,84,1,28.38
3346,51,1,25.34
4133,12,1,24.18
3722,86,3,36.2
815,52,2,48.03
640,38,1,13.92
4711,33,1,11.07
3943,61,4,43.99
169,9,4,40.38
2742,77,3,23.85
4495,61,5,40.59
2946,82,1,19.83
4019,12,2,4.49
994,46,3,28.64
2782,2,3,31.2
3855,64,4,31.02
1225,30,5,11.88
4748,85,5,49.1
3784,64,4,12.14
2197,35,4,48.16
300,39,1,48.47
345,89,3,21.89
3194,25,2,27.69
3460,73,4,15.49
692,6,4,2.89
1852,6,5,29.23
4544,28,5,46.25
3888,21,1,10.24
1451,21,4,7.93
334,32,2,17.4
1647,21,4,41.11
4281,37,2,0.33
1718,30,3,10.49
1909,59,3,9.23
3794,4,4,39.75
3052,88,1,7.8
4334,50,2,20.91
1093,31,1,40.98
2876,80,5,22.97
3173,89,3,9.89
3603,10,4,38.07
4739,96,3,48.56
2431,43,3,21.56
3223,19,4,11.13
3509,16,3,46.96
3972,91,5,27.84
2875,70,1,20.09
1216,41,3,21.37
2959,35,4,48.83
4240,84,5,48.91
826,68,1,16.11
307,4,5,23.73
1064,54,1,29.84
4522,14,1,44.79
188,26,2,7.04
2722,37,2,31.01
1235,15,2,25.38
3458,69,4,36.34
3437,19,4,23.19
683,64,4,18.19
1874,32,4,13.61
4353,54,1,36.02
2536,36,3,40.75
2338,38,1,37.14
1565,63,4,11.55
1733,91,1,41.36
3628,80,5,38.92
4577,44,5,9.04
4184,21,5,18.44
3336,48,4,46.51
4394,8,3,1.94
2199,57,4,27.05
1637,88,2,33.52
1987,30,5,1.17
2785,1,5,38.95
2906,61,2,25.02
3100,85,2,15.84
3426,36,1,4.19
1064,17,3,45.63
4393,70,4,49.77
4984,10,1,33.43
4132,15,3,46.79
3906,37,5,47.36
3129,99,3,9.99
4276,14,1,38.65
3798,1,1,36.28
1131,30,5,10.78
3130,96,5,34.76
4563,31,4,9.87
469,34,4,4.16
3536,60,1,46.47
4056,46,2,27.58
594,86,1,28.19
4605,94,4,33.04
1225,91,3,40.49
2990,55,3,3.51
1396,72,1,42.99
1215,42,2,9.39
247,94,1,12.76
830,42,3,25.93
1122,74,2,0.38
3023,74,4,40.53
2865,86,1,2.11
1336,18,4,12.54
2245,55,4,47.04
4578,59,5,8.93
2461,66,2,16.48
3901,33,2,45.69
2564,81,2,5.53
877,85,5,8.96
632,51,3,29.84
2543,94,2,46.21
226,41,1,25.94
169,60,2,9.11
2091,4,3,7.95
4505,12,4,2.02
3105,30,3,27.82
3525,5,1,16.5
1680,15,1,2.72
4046,15,4,40.13
2404,54,4,13.61
3220,77,4,49.36
3810,32,1,8.19
1176,67,2,6.18
3982,98,3,17.64
2924,43,5,3.15
1396,87,2,38.09
1083,40,1,24.38
693,44,5,46.66
2818,17,5,21.96
1859,66,4,5.09
190,16,3,17.59
3264,52,4,31.78
2991,50,5,11.74
3772,55,2,12.13
3486,100,5,34.82
4850,21,4,0.63
4426,46,3,2.8
4070,69,4,8.4
2393,33,2,46.07
498,41,5,0.6
3265,73,5,14.35
4326,88,3,25.46
1538,94,1,33.26
3692,4,2,19.67
4771,26,2,12.16
3771,2,3,33.7
2074,90,2,24.64
200,4,5,15.75
4672,15,5,10.99
4393,35,3,43.52
1516,65,5,1.06
2764,82,4,2.23
4597,60,1,37.31
180,40,2,35.56
1044,10,3,4.77
3673,53,4,25.38
1442,11,4,28.55
3902,66,2,49.84
70,41,4,49.83
4875,56,2,21.5
69,19,2,24.01
